--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
039.992  000.121  000.074: require('cmp.context')
040.376  000.175  000.175: require('cmp.utils.snippet')
040.410  000.032  000.032: require('cmp.matcher')
040.508  000.436  000.229: require('cmp.entry')
040.512  000.519  000.083: require('cmp.source')
040.559  000.019  000.019: require('cmp.utils.event')
040.622  000.017  000.017: require('cmp.utils.options')
040.624  000.043  000.026: require('cmp.utils.window')
040.625  000.065  000.022: require('cmp.view.docs_view')
040.659  000.034  000.034: require('cmp.view.custom_entries_view')
040.686  000.026  000.026: require('cmp.view.wildmenu_entries_view')
040.709  000.022  000.022: require('cmp.view.native_entries_view')
040.735  000.025  000.025: require('cmp.view.ghost_text_view')
040.739  000.226  000.034: require('cmp.view')
041.089  002.248  000.453: require('cmp.core')
041.193  000.027  000.027: require('cmp.config.sources')
041.221  002.448  000.173: require('cmp')
041.347  000.024  000.024: require('vim.version')
042.050  000.746  000.721: require('luasnip.util.vimversion')
042.053  000.777  000.032: require('luasnip.util.util')
042.153  000.023  000.023: require('luasnip.util.str')
042.171  000.017  000.017: require('luasnip.util.table')
042.188  000.016  000.016: require('luasnip.nodes.key_indexer')
042.208  000.020  000.020: require('luasnip.util.feedkeys')
042.237  000.028  000.028: require('luasnip.nodes.util.snippet_string')
042.240  000.186  000.082: require('luasnip.nodes.util')
042.283  000.018  000.018: require('luasnip.session.snippet_collection.source')
042.300  000.017  000.017: require('luasnip.util.auto_table')
042.303  000.062  000.028: require('luasnip.session.snippet_collection')
042.362  000.018  000.018: require('luasnip.util.select')
042.378  000.015  000.015: require('luasnip.util.time')
042.538  000.215  000.182: require('luasnip.util._builtin_vars')
042.591  000.286  000.071: require('luasnip.util.environ')
042.614  000.022  000.022: require('luasnip.util.extend_decorator')
042.666  000.030  000.030: require('luasnip.util.path')
042.729  000.040  000.040: require('luasnip.util.log')
042.731  000.064  000.024: require('luasnip.loaders.util')
042.750  000.018  000.018: require('luasnip.loaders.data')
042.784  000.034  000.034: require('luasnip.loaders.fs_watchers')
042.786  000.171  000.026: require('luasnip.loaders')
042.796  001.574  000.068: require('luasnip')
043.186  000.003  000.003: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
043.193  000.001  000.001: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
043.429  000.023  000.023: require('toggleterm.lazy')
043.450  000.019  000.019: require('toggleterm.constants')
043.517  000.066  000.066: require('toggleterm.terminal')
043.522  000.327  000.219: require('toggleterm')
043.576  000.025  000.025: require('toggleterm.colors')
043.633  000.042  000.042: require('toggleterm.utils')
043.638  000.115  000.047: require('toggleterm.config')
044.288  000.041  000.041: require('toggleterm.commandline')
044.429  000.030  000.030: sourcing /usr/share/nvim/runtime/plugin/editorconfig.lua
044.432  000.049  000.019: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
044.529  000.081  000.081: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
044.530  000.095  000.015: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
044.576  000.029  000.029: sourcing /usr/share/nvim/runtime/plugin/man.lua
044.578  000.043  000.014: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
044.972  000.091  000.091: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
044.981  000.390  000.298: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
044.983  000.403  000.014: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.060  000.061  000.061: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
045.062  000.075  000.014: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.080  000.004  000.004: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
045.083  000.019  000.015: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.129  000.030  000.030: sourcing /usr/share/nvim/runtime/plugin/osc52.lua
045.130  000.043  000.013: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.215  000.071  000.071: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
045.217  000.084  000.014: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.258  000.027  000.027: sourcing /usr/share/nvim/runtime/plugin/shada.vim
045.260  000.040  000.013: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.284  000.008  000.008: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
045.286  000.023  000.015: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.349  000.043  000.043: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
045.350  000.057  000.014: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.393  000.026  000.026: sourcing /usr/share/nvim/runtime/plugin/tohtml.lua
045.395  000.040  000.014: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.420  000.010  000.010: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
045.422  000.023  000.014: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.493  000.056  000.056: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
045.495  000.070  000.013: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
045.795  000.046  000.046: require('cmp_path')
045.813  000.103  000.057: sourcing /home/theo/.local/share/nvim/lazy/cmp-path/after/plugin/cmp_path.lua
045.815  000.127  000.023: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
046.004  000.023  000.023: require('cmp_buffer.timer')
046.007  000.057  000.034: require('cmp_buffer.buffer')
046.008  000.088  000.031: require('cmp_buffer.source')
046.009  000.113  000.025: require('cmp_buffer')
046.021  000.153  000.040: sourcing /home/theo/.local/share/nvim/lazy/cmp-buffer/after/plugin/cmp_buffer.lua
046.024  000.175  000.022: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
046.092  000.024  000.024: sourcing /home/theo/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
046.095  000.046  000.022: sourcing nvim_exec2() called at /home/theo/.config/nvim/init.lua:0
046.117  043.595  013.615: sourcing /home/theo/.config/nvim/init.lua
046.120  000.572: sourcing vimrc file(s)
046.406  000.024  000.024: sourcing /usr/share/nvim/runtime/filetype.lua
046.564  000.033  000.033: sourcing /usr/share/nvim/runtime/syntax/synload.vim
046.604  000.146  000.113: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
046.610  000.320: inits 3
047.893  001.283: reading ShaDa
120081.820  000.127  000.127: require('gitsigns.async')
120081.968  120033.948: --- NVIM STARTED ---

